שנה,שם יישוב,סמל היישוב,אזור סטטיסטי,קבוצת אוכלוסיה,מין,סה''כ
2015,הרצלייה,"6,400",54,יהודים,"סה""כ","5,610"
2019,הרצלייה,"6,400",55,יהודים,נקבה,"1,305"
2019,הרצלייה,"6,400",55,יהודים,זכר,"1,331"
2019,הרצלייה,"6,400",55,יהודים,"סה""כ","2,637"
2018,הרצלייה,"6,400",55,יהודים,זכר,"1,337"
2018,הרצלייה,"6,400",55,יהודים,נקבה,"1,335"
2018,הרצלייה,"6,400",55,יהודים,"סה""כ","2,672"
2017,הרצלייה,"6,400",55,יהודים,"סה""כ","2,600"
2017,הרצלייה,"6,400",55,יהודים,זכר,"1,304"
2017,הרצלייה,"6,400",55,יהודים,נקבה,"1,297"
2016,הרצלייה,"6,400",55,יהודים,נקבה,"1,255"
2016,הרצלייה,"6,400",55,יהודים,זכר,"1,256"
2016,הרצלייה,"6,400",55,יהודים,"סה""כ","2,510"
2015,הרצלייה,"6,400",55,יהודים,"סה""כ","2,508"
2015,הרצלייה,"6,400",55,יהודים,זכר,"1,256"
2015,הרצלייה,"6,400",55,יהודים,נקבה,"1,252"
2019,הרצלייה,"6,400",56,יהודים,זכר,"1,863"
2019,הרצלייה,"6,400",56,יהודים,"סה""כ","3,882"
2019,הרצלייה,"6,400",56,יהודים,נקבה,"2,019"
2018,הרצלייה,"6,400",56,יהודים,נקבה,"2,019"
2018,הרצלייה,"6,400",56,יהודים,זכר,"1,832"
2018,הרצלייה,"6,400",56,יהודים,"סה""כ","3,851"
2017,הרצלייה,"6,400",56,יהודים,"סה""כ","3,760"
2017,הרצלייה,"6,400",56,יהודים,זכר,"1,781"
2017,הרצלייה,"6,400",56,יהודים,נקבה,"1,979"
2016,הרצלייה,"6,400",56,יהודים,"סה""כ","3,757"
2016,הרצלייה,"6,400",56,יהודים,נקבה,"1,988"
2016,הרצלייה,"6,400",56,יהודים,זכר,"1,769"
2015,הרצלייה,"6,400",56,יהודים,"סה""כ","3,747"
2015,הרצלייה,"6,400",56,יהודים,זכר,"1,768"
2015,הרצלייה,"6,400",56,יהודים,נקבה,"1,979"
2019,הרצלייה,"6,400",57,יהודים,זכר,"1,423"
2019,הרצלייה,"6,400",57,יהודים,נקבה,"1,500"
2019,הרצלייה,"6,400",57,יהודים,"סה""כ","2,923"
2018,הרצלייה,"6,400",57,יהודים,זכר,"1,347"
2018,הרצלייה,"6,400",57,יהודים,נקבה,"1,433"
2018,הרצלייה,"6,400",57,יהודים,"סה""כ","2,780"
2017,הרצלייה,"6,400",57,יהודים,"סה""כ","2,731"
2017,הרצלייה,"6,400",57,יהודים,זכר,"1,342"
2017,הרצלייה,"6,400",57,יהודים,נקבה,"1,389"
2016,הרצלייה,"6,400",57,יהודים,"סה""כ","2,667"
2016,הרצלייה,"6,400",57,יהודים,זכר,"1,311"
2016,הרצלייה,"6,400",57,יהודים,נקבה,"1,356"
2015,הרצלייה,"6,400",57,יהודים,"סה""כ","2,436"
2015,הרצלייה,"6,400",57,יהודים,זכר,"1,178"
2015,הרצלייה,"6,400",57,יהודים,נקבה,"1,258"
2019,הרצלייה,"6,400",61,יהודים,נקבה,530
2019,הרצלייה,"6,400",61,יהודים,זכר,526
2019,הרצלייה,"6,400",61,יהודים,"סה""כ","1,056"
2018,הרצלייה,"6,400",61,יהודים,"סה""כ",549
2018,הרצלייה,"6,400",61,יהודים,נקבה,275
2018,הרצלייה,"6,400",61,יהודים,זכר,274
2017,הרצלייה,"6,400",61,יהודים,"סה""כ",424
2017,הרצלייה,"6,400",61,יהודים,זכר,229
2017,הרצלייה,"6,400",61,יהודים,נקבה,195
2016,הרצלייה,"6,400",61,יהודים,נקבה,153
2016,הרצלייה,"6,400",61,יהודים,זכר,153
2016,הרצלייה,"6,400",61,יהודים,"סה""כ",306
2015,הרצלייה,"6,400",61,יהודים,זכר,100
2015,הרצלייה,"6,400",61,יהודים,נקבה,108
2015,הרצלייה,"6,400",61,יהודים,"סה""כ",208
2018,הרצלייה,"6,400",62,יהודים,"סה""כ",33
2018,הרצלייה,"6,400",62,יהודים,נקבה,10
2018,הרצלייה,"6,400",62,יהודים,זכר,22
2017,הרצלייה,"6,400",62,יהודים,"סה""כ",18
2017,הרצלייה,"6,400",62,יהודים,זכר,12
2017,הרצלייה,"6,400",62,יהודים,נקבה,6
2016,הרצלייה,"6,400",62,יהודים,נקבה,4
2016,הרצלייה,"6,400",62,יהודים,זכר,11
2016,הרצלייה,"6,400",62,יהודים,"סה""כ",15
2015,הרצלייה,"6,400",62,יהודים,זכר,4
2015,הרצלייה,"6,400",62,יהודים,"סה""כ",4
2019,הרצלייה,"6,400",63,יהודים,נקבה,"1,918"
2019,הרצלייה,"6,400",63,יהודים,זכר,"1,923"
2019,הרצלייה,"6,400",63,יהודים,"סה""כ","3,842"
2018,הרצלייה,"6,400",63,יהודים,נקבה,"1,852"
2018,הרצלייה,"6,400",63,יהודים,זכר,"1,831"
2018,הרצלייה,"6,400",63,יהודים,"סה""כ","3,683"
2017,הרצלייה,"6,400",63,יהודים,"סה""כ","3,515"
2017,הרצלייה,"6,400",63,יהודים,זכר,"1,729"
2017,הרצלייה,"6,400",63,יהודים,נקבה,"1,787"
2016,הרצלייה,"6,400",63,יהודים,"סה""כ","3,386"
2016,הרצלייה,"6,400",63,יהודים,נקבה,"1,734"
2016,הרצלייה,"6,400",63,יהודים,זכר,"1,652"
2015,הרצלייה,"6,400",63,יהודים,נקבה,"1,621"
2015,הרצלייה,"6,400",63,יהודים,"סה""כ","3,164"
2015,הרצלייה,"6,400",63,יהודים,זכר,"1,543"
2019,הרצלייה,"6,400",64,יהודים,נקבה,"1,374"
2019,הרצלייה,"6,400",64,יהודים,זכר,"1,444"
2019,הרצלייה,"6,400",64,יהודים,"סה""כ","2,818"
2018,הרצלייה,"6,400",64,יהודים,נקבה,"1,339"
2018,הרצלייה,"6,400",64,יהודים,זכר,"1,406"
2018,הרצלייה,"6,400",64,יהודים,"סה""כ","2,744"
2017,הרצלייה,"6,400",64,יהודים,"סה""כ","2,775"
2017,הרצלייה,"6,400",64,יהודים,זכר,"1,405"
2017,הרצלייה,"6,400",64,יהודים,נקבה,"1,370"
2016,הרצלייה,"6,400",64,יהודים,"סה""כ","2,795"
2016,הרצלייה,"6,400",64,יהודים,נקבה,"1,376"
2016,הרצלייה,"6,400",64,יהודים,זכר,"1,420"
2015,הרצלייה,"6,400",64,יהודים,זכר,"1,384"
2015,הרצלייה,"6,400",64,יהודים,"סה""כ","2,772"
2015,הרצלייה,"6,400",64,יהודים,נקבה,"1,388"
2019,הרצלייה,"6,400",65,יהודים,נקבה,"2,025"
2019,הרצלייה,"6,400",65,יהודים,זכר,"1,745"
2019,הרצלייה,"6,400",65,יהודים,"סה""כ","3,771"
2018,הרצלייה,"6,400",65,יהודים,נקבה,"1,995"
2018,הרצלייה,"6,400",65,יהודים,זכר,"1,686"
2018,הרצלייה,"6,400",65,יהודים,"סה""כ","3,681"
2017,הרצלייה,"6,400",65,יהודים,"סה""כ","3,597"
2017,הרצלייה,"6,400",65,יהודים,זכר,"1,623"
2017,הרצלייה,"6,400",65,יהודים,נקבה,"1,974"
2016,הרצלייה,"6,400",65,יהודים,נקבה,"1,978"
2016,הרצלייה,"6,400",65,יהודים,זכר,"1,612"
2016,הרצלייה,"6,400",65,יהודים,"סה""כ","3,589"
2015,הרצלייה,"6,400",65,יהודים,"סה""כ","3,590"
2015,הרצלייה,"6,400",65,יהודים,זכר,"1,631"
2015,הרצלייה,"6,400",65,יהודים,נקבה,"1,959"
2019,הרצלייה,"6,400",66,יהודים,נקבה,"2,299"
2019,הרצלייה,"6,400",66,יהודים,זכר,"2,262"
2019,הרצלייה,"6,400",66,יהודים,"סה""כ","4,561"
2018,הרצלייה,"6,400",66,יהודים,נקבה,"2,211"
2018,הרצלייה,"6,400",66,יהודים,"סה""כ","4,371"
2018,הרצלייה,"6,400",66,יהודים,זכר,"2,159"
2017,הרצלייה,"6,400",66,יהודים,"סה""כ","4,401"
2017,הרצלייה,"6,400",66,יהודים,זכר,"2,176"
2017,הרצלייה,"6,400",66,יהודים,נקבה,"2,224"
2016,הרצלייה,"6,400",66,יהודים,"סה""כ","4,347"
2016,הרצלייה,"6,400",66,יהודים,נקבה,"2,213"
2016,הרצלייה,"6,400",66,יהודים,זכר,"2,134"
2015,הרצלייה,"6,400",66,יהודים,"סה""כ","4,343"
2015,הרצלייה,"6,400",66,יהודים,זכר,"2,130"
2015,הרצלייה,"6,400",66,יהודים,נקבה,"2,213"
2019,הררית,"1,203","סה""כ",יהודים,נקבה,269
2019,הררית,"1,203","סה""כ",יהודים,זכר,273
2019,הררית,"1,203","סה""כ",יהודים,"סה""כ",542
2018,הררית,"1,203","סה""כ",יהודים,זכר,257
2018,הררית,"1,203","סה""כ",יהודים,"סה""כ",509
2018,הררית,"1,203","סה""כ",יהודים,נקבה,252
2017,הררית,"1,203","סה""כ",יהודים,נקבה,229
2017,הררית,"1,203","סה""כ",יהודים,זכר,237
2017,הררית,"1,203","סה""כ",יהודים,"סה""כ",466
2016,הררית,"1,203","סה""כ",יהודים,נקבה,216
2016,הררית,"1,203","סה""כ",יהודים,זכר,220
2016,הררית,"1,203","סה""כ",יהודים,"סה""כ",435
2015,הררית,"1,203","סה""כ",יהודים,נקבה,203
2015,הררית,"1,203","סה""כ",יהודים,זכר,209
2015,הררית,"1,203","סה""כ",יהודים,"סה""כ",412
2019,ורד יריחו,"3,639","סה""כ",יהודים,"סה""כ",341
2019,ורד יריחו,"3,639","סה""כ",יהודים,זכר,174
2019,ורד יריחו,"3,639","סה""כ",יהודים,נקבה,167
2018,ורד יריחו,"3,639","סה""כ",יהודים,"סה""כ",317
2018,ורד יריחו,"3,639","סה""כ",יהודים,זכר,163
2018,ורד יריחו,"3,639","סה""כ",יהודים,נקבה,154
2017,ורד יריחו,"3,639","סה""כ",יהודים,נקבה,142
2017,ורד יריחו,"3,639","סה""כ",יהודים,זכר,156
2017,ורד יריחו,"3,639","סה""כ",יהודים,"סה""כ",298
2016,ורד יריחו,"3,639","סה""כ",יהודים,"סה""כ",252
2016,ורד יריחו,"3,639","סה""כ",יהודים,זכר,134
2016,ורד יריחו,"3,639","סה""כ",יהודים,נקבה,119
2015,ורד יריחו,"3,639","סה""כ",יהודים,"סה""כ",239
2015,ורד יריחו,"3,639","סה""כ",יהודים,זכר,124
2015,ורד יריחו,"3,639","סה""כ",יהודים,נקבה,115
2019,ורדון,"1,133","סה""כ",יהודים,זכר,139
2019,ורדון,"1,133","סה""כ",יהודים,"סה""כ",277
2019,ורדון,"1,133","סה""כ",יהודים,נקבה,137
2018,ורדון,"1,133","סה""כ",יהודים,"סה""כ",287
2018,ורדון,"1,133","סה""כ",יהודים,זכר,145
2018,ורדון,"1,133","סה""כ",יהודים,נקבה,142
2017,ורדון,"1,133","סה""כ",יהודים,נקבה,141
2017,ורדון,"1,133","סה""כ",יהודים,"סה""כ",294
2017,ורדון,"1,133","סה""כ",יהודים,זכר,153
2016,ורדון,"1,133","סה""כ",יהודים,נקבה,138
2016,ורדון,"1,133","סה""כ",יהודים,זכר,148
2016,ורדון,"1,133","סה""כ",יהודים,"סה""כ",286
2015,ורדון,"1,133","סה""כ",יהודים,נקבה,122
2015,ורדון,"1,133","סה""כ",יהודים,זכר,141
2015,ורדון,"1,133","סה""כ",יהודים,"סה""כ",264
2019,זבדיאל,815,"סה""כ",יהודים,נקבה,278
2019,זבדיאל,815,"סה""כ",יהודים,זכר,281
2019,זבדיאל,815,"סה""כ",יהודים,"סה""כ",559
2018,זבדיאל,815,"סה""כ",יהודים,"סה""כ",527
2018,זבדיאל,815,"סה""כ",יהודים,זכר,265
2018,זבדיאל,815,"סה""כ",יהודים,נקבה,262
2017,זבדיאל,815,"סה""כ",יהודים,"סה""כ",514
2017,זבדיאל,815,"סה""כ",יהודים,זכר,260
2017,זבדיאל,815,"סה""כ",יהודים,נקבה,254
2016,זבדיאל,815,"סה""כ",יהודים,"סה""כ",472
2016,זבדיאל,815,"סה""כ",יהודים,זכר,230
2016,זבדיאל,815,"סה""כ",יהודים,נקבה,242
2015,זבדיאל,815,"סה""כ",יהודים,"סה""כ",470
2015,זבדיאל,815,"סה""כ",יהודים,זכר,229
2015,זבדיאל,815,"סה""כ",יהודים,נקבה,241
2019,זוהר,44,"סה""כ",יהודים,"סה""כ",350
2019,זוהר,44,"סה""כ",יהודים,זכר,191
2019,זוהר,44,"סה""כ",יהודים,נקבה,159
2018,זוהר,44,"סה""כ",יהודים,"סה""כ",359
2018,זוהר,44,"סה""כ",יהודים,זכר,194
2018,זוהר,44,"סה""כ",יהודים,נקבה,164
2017,זוהר,44,"סה""כ",יהודים,"סה""כ",353
2017,זוהר,44,"סה""כ",יהודים,זכר,190
2017,זוהר,44,"סה""כ",יהודים,נקבה,163
2016,זוהר,44,"סה""כ",יהודים,נקבה,166
2016,זוהר,44,"סה""כ",יהודים,זכר,188
2016,זוהר,44,"סה""כ",יהודים,"סה""כ",354
2015,זוהר,44,"סה""כ",יהודים,נקבה,164
2015,זוהר,44,"סה""כ",יהודים,זכר,185
2015,זוהר,44,"סה""כ",יהודים,"סה""כ",349
2019,זיקים,584,"סה""כ",יהודים,נקבה,408
2019,זיקים,584,"סה""כ",יהודים,"סה""כ",852
2019,זיקים,584,"סה""כ",יהודים,זכר,445
2018,זיקים,584,"סה""כ",יהודים,"סה""כ",810
2018,זיקים,584,"סה""כ",יהודים,זכר,423
2018,זיקים,584,"סה""כ",יהודים,נקבה,387
2017,זיקים,584,"סה""כ",יהודים,"סה""כ",734
2017,זיקים,584,"סה""כ",יהודים,זכר,376
2017,זיקים,584,"סה""כ",יהודים,נקבה,357
2016,זיקים,584,"סה""כ",יהודים,"סה""כ",664
2016,זיקים,584,"סה""כ",יהודים,נקבה,318
2016,זיקים,584,"סה""כ",יהודים,זכר,346
2015,זיקים,584,"סה""כ",יהודים,"סה""כ",625
2015,זיקים,584,"סה""כ",יהודים,נקבה,308
2015,זיקים,584,"סה""כ",יהודים,זכר,317
2019,זיתן,788,"סה""כ",יהודים,"סה""כ","1,064"
2019,זיתן,788,"סה""כ",יהודים,זכר,543
2019,זיתן,788,"סה""כ",יהודים,נקבה,521
2018,זיתן,788,"סה""כ",יהודים,נקבה,531
2018,זיתן,788,"סה""כ",יהודים,זכר,550
2018,זיתן,788,"סה""כ",יהודים,"סה""כ","1,081"
2017,זיתן,788,"סה""כ",יהודים,"סה""כ","1,075"
2017,זיתן,788,"סה""כ",יהודים,זכר,552
2017,זיתן,788,"סה""כ",יהודים,נקבה,522
2016,זיתן,788,"סה""כ",יהודים,"סה""כ","1,067"
2016,זיתן,788,"סה""כ",יהודים,נקבה,515
2016,זיתן,788,"סה""כ",יהודים,זכר,552
2015,זיתן,788,"סה""כ",יהודים,"סה""כ","1,045"
2015,זיתן,788,"סה""כ",יהודים,זכר,539
2015,זיתן,788,"סה""כ",יהודים,נקבה,506
2019,זכרון יעקב,"9,300","סה""כ",יהודים,זכר,"11,366"
2019,זכרון יעקב,"9,300","סה""כ",יהודים,"סה""כ","23,206"
2019,זכרון יעקב,"9,300","סה""כ",יהודים,נקבה,"11,840"
2018,זכרון יעקב,"9,300","סה""כ",יהודים,זכר,"11,309"
2018,זכרון יעקב,"9,300","סה""כ",יהודים,נקבה,"11,766"
2018,זכרון יעקב,"9,300","סה""כ",יהודים,"סה""כ","23,075"
2017,זכרון יעקב,"9,300","סה""כ",יהודים,נקבה,"11,637"
2017,זכרון יעקב,"9,300","סה""כ",יהודים,זכר,"11,347"
2017,זכרון יעקב,"9,300","סה""כ",יהודים,"סה""כ","22,984"
2016,זכרון יעקב,"9,300","סה""כ",יהודים,נקבה,"11,476"
2016,זכרון יעקב,"9,300","סה""כ",יהודים,זכר,"11,183"
2016,זכרון יעקב,"9,300","סה""כ",יהודים,"סה""כ","22,660"
2015,זכרון יעקב,"9,300","סה""כ",יהודים,נקבה,"11,372"
2015,זכרון יעקב,"9,300","סה""כ",יהודים,זכר,"11,160"
2015,זכרון יעקב,"9,300","סה""כ",יהודים,"סה""כ","22,532"
2019,זכרון יעקב,"9,300",1,יהודים,נקבה,"1,198"
2019,זכרון יעקב,"9,300",1,יהודים,זכר,"1,210"
2019,זכרון יעקב,"9,300",1,יהודים,"סה""כ","2,408"
2018,זכרון יעקב,"9,300",1,יהודים,נקבה,"1,186"
2018,זכרון יעקב,"9,300",1,יהודים,זכר,"1,185"
2018,זכרון יעקב,"9,300",1,יהודים,"סה""כ","2,371"
2017,זכרון יעקב,"9,300",1,יהודים,"סה""כ","2,428"
2017,זכרון יעקב,"9,300",1,יהודים,נקבה,"1,212"
2017,זכרון יעקב,"9,300",1,יהודים,זכר,"1,216"
2016,זכרון יעקב,"9,300",1,יהודים,זכר,"1,202"
2016,זכרון יעקב,"9,300",1,יהודים,"סה""כ","2,412"
2016,זכרון יעקב,"9,300",1,יהודים,נקבה,"1,211"
2015,זכרון יעקב,"9,300",1,יהודים,זכר,"1,192"
2015,זכרון יעקב,"9,300",1,יהודים,"סה""כ","2,386"
2015,זכרון יעקב,"9,300",1,יהודים,נקבה,"1,194"
2019,זכרון יעקב,"9,300",2,יהודים,"סה""כ","6,470"
2019,זכרון יעקב,"9,300",2,יהודים,זכר,"3,148"
2019,זכרון יעקב,"9,300",2,יהודים,נקבה,"3,322"
2018,זכרון יעקב,"9,300",2,יהודים,זכר,"3,133"
2018,זכרון יעקב,"9,300",2,יהודים,נקבה,"3,255"
2018,זכרון יעקב,"9,300",2,יהודים,"סה""כ","6,388"
2017,זכרון יעקב,"9,300",2,יהודים,"סה""כ","6,564"
2017,זכרון יעקב,"9,300",2,יהודים,נקבה,"3,271"
2017,זכרון יעקב,"9,300",2,יהודים,זכר,"3,293"
2016,זכרון יעקב,"9,300",2,יהודים,נקבה,"3,208"
2016,זכרון יעקב,"9,300",2,יהודים,זכר,"3,256"
2016,זכרון יעקב,"9,300",2,יהודים,"סה""כ","6,464"
2015,זכרון יעקב,"9,300",2,יהודים,זכר,"3,294"
2015,זכרון יעקב,"9,300",2,יהודים,נקבה,"3,176"
2015,זכרון יעקב,"9,300",2,יהודים,"סה""כ","6,471"
2019,זכרון יעקב,"9,300",3,יהודים,נקבה,"2,969"
2019,זכרון יעקב,"9,300",3,יהודים,"סה""כ","5,851"
2019,זכרון יעקב,"9,300",3,יהודים,זכר,"2,882"
2018,זכרון יעקב,"9,300",3,יהודים,"סה""כ","5,837"
2018,זכרון יעקב,"9,300",3,יהודים,נקבה,"2,965"
2018,זכרון יעקב,"9,300",3,יהודים,זכר,"2,873"
2017,זכרון יעקב,"9,300",3,יהודים,"סה""כ","5,739"
2017,זכרון יעקב,"9,300",3,יהודים,נקבה,"2,889"
2017,זכרון יעקב,"9,300",3,יהודים,זכר,"2,850"
2016,זכרון יעקב,"9,300",3,יהודים,זכר,"2,782"
2016,זכרון יעקב,"9,300",3,יהודים,נקבה,"2,845"
2016,זכרון יעקב,"9,300",3,יהודים,"סה""כ","5,627"
2015,זכרון יעקב,"9,300",3,יהודים,זכר,"2,764"
2015,זכרון יעקב,"9,300",3,יהודים,נקבה,"2,816"
